"Date","AQS_SITE_ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"12/08/2011","261610008","1","15","ug/m3 LC","57","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"12/11/2011","261610008","1","11.7","ug/m3 LC","49","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"12/14/2011","261610008","1","22.6","ug/m3 LC","73","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"12/17/2011","261610008","1","4.2","ug/m3 LC","18","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"12/20/2011","261610008","1","5.4","ug/m3 LC","23","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"12/23/2011","261610008","1","2.4","ug/m3 LC","10","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"12/26/2011","261610008","1","3.4","ug/m3 LC","14","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"12/29/2011","261610008","1","14.5","ug/m3 LC","56","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"01/03/2011","261610008","2","6.9","ug/m3 LC","29","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"01/09/2011","261610008","2","9","ug/m3 LC","38","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"01/21/2011","261610008","2","6.7","ug/m3 LC","28","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"01/27/2011","261610008","2","18.8","ug/m3 LC","65","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"02/02/2011","261610008","2","4","ug/m3 LC","17","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"02/08/2011","261610008","2","3.3","ug/m3 LC","14","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"02/14/2011","261610008","2","4.2","ug/m3 LC","18","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"02/20/2011","261610008","2","9","ug/m3 LC","38","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"02/26/2011","261610008","2","14","ug/m3 LC","55","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"03/04/2011","261610008","2","10.9","ug/m3 LC","45","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"03/10/2011","261610008","2","7.2","ug/m3 LC","30","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"03/16/2011","261610008","2","14.7","ug/m3 LC","56","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"03/22/2011","261610008","2","8.5","ug/m3 LC","35","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"03/28/2011","261610008","2","5.7","ug/m3 LC","24","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"04/03/2011","261610008","2","10.5","ug/m3 LC","44","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"04/09/2011","261610008","2","16.6","ug/m3 LC","60","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"04/15/2011","261610008","2","5.1","ug/m3 LC","21","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"04/21/2011","261610008","2","6.2","ug/m3 LC","26","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"04/27/2011","261610008","2","4.8","ug/m3 LC","20","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"05/03/2011","261610008","2","4.6","ug/m3 LC","19","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"05/09/2011","261610008","2","4.5","ug/m3 LC","19","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"05/15/2011","261610008","2","1.6","ug/m3 LC","7","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"05/21/2011","261610008","2","15.8","ug/m3 LC","59","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"05/27/2011","261610008","2","5.7","ug/m3 LC","24","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"06/02/2011","261610008","2","3.8","ug/m3 LC","16","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"06/08/2011","261610008","2","23.3","ug/m3 LC","75","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"06/14/2011","261610008","2","4.1","ug/m3 LC","17","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"06/20/2011","261610008","2","7.2","ug/m3 LC","30","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"06/26/2011","261610008","2","12.3","ug/m3 LC","51","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"07/02/2011","261610008","2","14.7","ug/m3 LC","56","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"07/13/2011","261610008","2","4.5","ug/m3 LC","19","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"07/14/2011","261610008","2","5.9","ug/m3 LC","25","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"07/20/2011","261610008","2","15.8","ug/m3 LC","59","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"07/26/2011","261610008","2","5.7","ug/m3 LC","24","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"08/01/2011","261610008","2","11.7","ug/m3 LC","49","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"08/13/2011","261610008","2","13.3","ug/m3 LC","54","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"08/19/2011","261610008","2","8","ug/m3 LC","33","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"08/25/2011","261610008","2","4.9","ug/m3 LC","20","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"08/31/2011","261610008","2","18.2","ug/m3 LC","64","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"09/06/2011","261610008","2","2.5","ug/m3 LC","10","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"09/12/2011","261610008","2","11.5","ug/m3 LC","48","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"09/18/2011","261610008","2","10.2","ug/m3 LC","43","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"09/24/2011","261610008","2","10.5","ug/m3 LC","44","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"09/30/2011","261610008","2","1.5","ug/m3 LC","6","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"10/06/2011","261610008","2","16.2","ug/m3 LC","60","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"10/12/2011","261610008","2","14.4","ug/m3 LC","56","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"10/18/2011","261610008","2","7.5","ug/m3 LC","31","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"10/24/2011","261610008","2","4.6","ug/m3 LC","19","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"10/30/2011","261610008","2","10","ug/m3 LC","42","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"11/05/2011","261610008","2","11.1","ug/m3 LC","46","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"11/11/2011","261610008","2","5.4","ug/m3 LC","23","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"11/17/2011","261610008","2","5.8","ug/m3 LC","24","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"11/23/2011","261610008","2","4.2","ug/m3 LC","18","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"11/29/2011","261610008","2","0.5","ug/m3 LC","2","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"12/05/2011","261610008","2","4.7","ug/m3 LC","20","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"12/11/2011","261610008","2","10.5","ug/m3 LC","44","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"12/17/2011","261610008","2","4.1","ug/m3 LC","17","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"12/23/2011","261610008","2","2.3","ug/m3 LC","10","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"12/29/2011","261610008","2","14.6","ug/m3 LC","56","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"01/01/2012","261610008","1","6.9","ug/m3 LC","29","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"01/04/2012","261610008","1","9.7","ug/m3 LC","40","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"01/07/2012","261610008","1","5.9","ug/m3 LC","25","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"01/10/2012","261610008","1","10.5","ug/m3 LC","44","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"01/13/2012","261610008","1","4","ug/m3 LC","17","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"01/16/2012","261610008","1","12.6","ug/m3 LC","52","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"01/19/2012","261610008","1","8.8","ug/m3 LC","37","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"01/22/2012","261610008","1","15.9","ug/m3 LC","59","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"01/25/2012","261610008","1","15.3","ug/m3 LC","58","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"01/28/2012","261610008","1","7.2","ug/m3 LC","30","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"01/31/2012","261610008","1","8.2","ug/m3 LC","34","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"02/03/2012","261610008","1","22.6","ug/m3 LC","73","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"02/06/2012","261610008","1","11.1","ug/m3 LC","46","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"02/09/2012","261610008","1","11.1","ug/m3 LC","46","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"02/12/2012","261610008","1","4.2","ug/m3 LC","18","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"02/15/2012","261610008","1","15.6","ug/m3 LC","58","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"02/18/2012","261610008","1","7.5","ug/m3 LC","31","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"02/21/2012","261610008","1","11.1","ug/m3 LC","46","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"02/24/2012","261610008","1","6.7","ug/m3 LC","28","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"02/27/2012","261610008","1","9.5","ug/m3 LC","40","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"03/01/2012","261610008","1","7","ug/m3 LC","29","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"03/04/2012","261610008","1","4.1","ug/m3 LC","17","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"03/07/2012","261610008","1","8.5","ug/m3 LC","35","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"03/10/2012","261610008","1","4.5","ug/m3 LC","19","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"03/13/2012","261610008","1","5.9","ug/m3 LC","25","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"03/16/2012","261610008","1","0.4","ug/m3 LC","2","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"03/19/2012","261610008","1","8.3","ug/m3 LC","35","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"03/22/2012","261610008","1","15.9","ug/m3 LC","59","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"03/25/2012","261610008","1","6.1","ug/m3 LC","25","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"03/31/2012","261610008","1","7.6","ug/m3 LC","32","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"04/03/2012","261610008","1","9.9","ug/m3 LC","41","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"04/10/2012","261610008","1","2.7","ug/m3 LC","11","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"04/11/2012","261610008","1","3.5","ug/m3 LC","15","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"04/12/2012","261610008","1","6.8","ug/m3 LC","28","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"04/19/2012","261610008","1","5.2","ug/m3 LC","22","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"04/22/2012","261610008","1","4.1","ug/m3 LC","17","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"04/25/2012","261610008","1","4.9","ug/m3 LC","20","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"05/03/2012","261610008","1","8.2","ug/m3 LC","34","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"05/06/2012","261610008","1","7","ug/m3 LC","29","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"05/09/2012","261610008","1","4.8","ug/m3 LC","20","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"05/12/2012","261610008","1","11.7","ug/m3 LC","49","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"05/15/2012","261610008","1","7.9","ug/m3 LC","33","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"05/18/2012","261610008","1","8.1","ug/m3 LC","34","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"05/21/2012","261610008","1","7.9","ug/m3 LC","33","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"05/24/2012","261610008","1","17","ug/m3 LC","61","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"05/27/2012","261610008","1","13.7","ug/m3 LC","54","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"05/30/2012","261610008","1","3.9","ug/m3 LC","16","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"06/02/2012","261610008","1","4.1","ug/m3 LC","17","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"06/05/2012","261610008","1","4.8","ug/m3 LC","20","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"06/08/2012","261610008","1","8.1","ug/m3 LC","34","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"06/11/2012","261610008","1","13.2","ug/m3 LC","53","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"06/14/2012","261610008","1","5.4","ug/m3 LC","23","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"06/17/2012","261610008","1","10.6","ug/m3 LC","44","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"06/20/2012","261610008","1","12","ug/m3 LC","50","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"06/23/2012","261610008","1","6.8","ug/m3 LC","28","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"06/26/2012","261610008","1","4.4","ug/m3 LC","18","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"06/29/2012","261610008","1","11.5","ug/m3 LC","48","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"07/02/2012","261610008","1","15.9","ug/m3 LC","59","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"07/05/2012","261610008","1","13.2","ug/m3 LC","53","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"07/08/2012","261610008","1","5.5","ug/m3 LC","23","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"07/11/2012","261610008","1","7.3","ug/m3 LC","30","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"07/14/2012","261610008","1","13.2","ug/m3 LC","53","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"07/20/2012","261610008","1","7.6","ug/m3 LC","32","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"07/23/2012","261610008","1","15","ug/m3 LC","57","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"07/26/2012","261610008","1","8.4","ug/m3 LC","35","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"07/29/2012","261610008","1","8","ug/m3 LC","33","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"08/04/2012","261610008","1","16.8","ug/m3 LC","61","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"08/07/2012","261610008","1","7.4","ug/m3 LC","31","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"08/10/2012","261610008","1","3.1","ug/m3 LC","13","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
"08/13/2012","261610008","1","9.6","ug/m3 LC","40","1","100.0000","88101","PM2.5 - Local Conditions","11460","Ann Arbor, MI","26","Michigan","161","Washtenaw","42.2405654781129","-83.5996022282151"
